,brand,year,mileage,price(USD)
25835,Ford,2013,190000,3663.0
25836,Mitsubishi,2013,109000,3712.5
25837,SEAT,2013,141800,3712.5
25838,SEAT,2013,141800,3712.5
25839,Toyota,2013,118700,3761.0099999999998
25840,SEAT,2013,453502,3762.0
25841,Renault,2013,130000,3851.1
25842,Mercedes-Benz,2014,104000,15146.01
25843,BMW,2014,180000,19295.1
25844,BMW,2014,42900,26631.0
25845,Mercedes-Benz,2014,91000,46876.5
25846,Mercedes-Benz,2014,64500,56380.5
25847,Mercedes-Benz,2014,3700,246510.0
25848,Mercedes-Benz,2014,6900,345510.0
25849,Skoda,2014,164000,2376.0
25850,Trailer-Anhänger,2014,1,2920.5
25851,Dacia,2014,200000,2960.1
25852,Fiat,2014,129000,3069.0
25853,Renault,2014,148000,3415.5
25854,Mitsubishi,2014,105123,3455.1
25855,Skoda,2014,150000,3455.1
25856,SEAT,2014,148000,3752.1
25857,Others,2014,31000,3811.5
25858,Ford,2014,72450,3861.0
25859,Microcar,2014,15766,3861.0
25860,Hyundai,2014,98000,3950.1
25861,Skoda,2014,89000,3950.1
25862,Opel,2015,169900,5732.1
25863,Renault,2015,120000,5930.1
25864,smart,2015,87260,6227.1
25865,Renault,2015,120000,6524.1
25866,Ford,2015,73538,6821.1
25867,Volkswagen,2015,265570,7415.1
25868,Skoda,2015,94000,7821.0
25869,Opel,2015,18800,8613.0
25870,Renault,2015,108000,8799.12
25871,Hyundai,2015,57512,8860.5
25872,Ford,2015,169900,9791.1
25873,Kia,2015,87100,9801.0
25874,Peugeot,2015,110436,9898.02
25875,Volkswagen,2015,83000,9899.01
25876,Volkswagen,2015,141500,9899.01
25877,Ford,2015,50000,10187.1
25878,Others,2015,2000,10889.01
25879,Volkswagen,2015,157000,11384.01
25880,Volvo,2015,116000,12375.0
25881,Ford,2016,80126,22768.02
25882,Volkswagen,2016,85000,23562.0
25883,Audi,2016,80913,23730.3
25884,Kia,2016,68004,23739.21
25885,Audi,2016,86050,24245.1
25886,Land,2016,45636,24403.5
25887,Mercedes-Benz,2016,96050,26720.1
25888,Volkswagen,2016,59592,27700.2
25889,Jaguar,2016,53170,29581.2
25890,Audi,2016,63000,29601.0
25891,Mercedes-Benz,2016,26265,29690.1
25892,Lexus,2016,81322,29690.1
25893,Mercedes-Benz,2016,73050,30185.1
25894,Volkswagen,2016,71406,33066.0
25895,Mercedes-Benz,2016,62100,37509.12
25896,Audi,2016,76000,37610.1
25897,Mercedes-Benz,2016,119609,41035.5
25898,Land,2016,60203,41431.5
25899,Mercedes-Benz,2016,81388,43540.2
25900,Land,2016,78345,56380.5
25901,Hyundai,2017,23046,17691.3
25902,Audi,2017,66959,17760.6
25903,Opel,2017,13877,17770.5
25904,Hyundai,2017,86191,17799.21
25905,Mercedes-Benz,2017,50000,17810.1
25906,Audi,2017,173050,17810.1
25907,SEAT,2017,77968,17810.1
25908,Mercedes-Benz,2017,51584,17810.1
25909,Ford,2017,57050,18166.5
25910,Audi,2017,78330,18235.8
25911,Abarth,2017,22000,18265.5
25912,Opel,2017,15328,18265.5
25913,Ford,2017,54352,18679.32
25914,Skoda,2017,83086,18681.3
25915,Mercedes-Benz,2017,181000,18699.12
25916,Audi,2017,48001,18760.5
25917,Mazda,2017,44250,18799.11
25918,Mercedes-Benz,2017,27050,18800.1
25919,Renault,2017,83624,18800.1
25920,Ford,2017,54228,18800.1
25921,Volkswagen,2018,84451,19549.53
25922,Ford,2018,23988,19572.3
25923,Volkswagen,2018,84986,19681.2
25924,Opel,2018,11600,19750.5
25925,Nissan,2018,10,19770.3
25926,Ford,2018,33060,19790.1
25927,Ford,2018,61455,19790.1
25928,Opel,2018,13776,20245.5
25929,Audi,2018,70295,20275.2
25930,Ford,2018,55803,20384.1
25931,Audi,2018,68421,20443.5
25932,Audi,2018,53921,20443.5
25933,Opel,2018,8658,20562.3
25934,Hyundai,2018,8350,20583.09
25935,Ford,2018,19016,20770.2
25936,Opel,2018,24689,21235.5
25937,Volkswagen,2018,92218,21265.2
25938,Audi,2018,74101,21631.5
25939,Audi,2018,73456,22126.5
25940,Mercedes-Benz,2018,38000,22219.56
25941,Renault,2019,12438,17314.11
25942,Opel,2019,50,17394.3
25943,Audi,2019,12704,17599.23
25944,Ford,2019,13017,17711.1
25945,SEAT,2019,28000,17711.1
25946,Kia,2019,9100,17800.2
25947,Hyundai,2019,5488,17810.1
25948,Ford,2019,17516,17968.5
25949,Ford,2019,58326,18107.1
25950,Nissan,2019,29285,18196.2
25951,Nissan,2019,25375,18196.2
25952,Opel,2019,50,18265.5
25953,Ford,2019,12308,18305.1
25954,Renault,2019,100,18349.65
25955,smart,2019,5500,18699.12
25956,Ford,2019,10885,18790.2
25957,Ford,2019,56597,18791.19
25958,Ford,2019,18274,18800.1
25959,Ford,2019,14883,18800.1
25960,Ford,2019,33263,18958.5
25961,Fiat,2020,10,16711.2
25962,Ford,2020,2076,16721.1
25963,Opel,2020,9075,16780.5
25964,Opel,2020,7500,16780.5
25965,Dacia,2020,19183,16810.2
25966,Ford,2020,14501,16819.11
25967,Ford,2020,10370,16820.1
25968,Opel,2020,17077,16820.1
25969,Ford,2020,10,16820.1
25970,Ford,2020,10858,17077.5
25971,Ford,2020,14292,17176.5
25972,Ford,2020,2347,17206.2
25973,Opel,2020,6574,17275.5
25974,Dacia,2020,2928,17315.1
25975,Hyundai,2020,100,17316.09
25976,Opel,2020,7543,17394.3
25977,Opel,2020,6140,17394.3
25978,Ford,2020,28512,17473.5
25979,Dacia,2020,22963,17613.09
25980,Hyundai,2020,11291,17712.09
